ciclo,carrera,tramo_desde,tramo_hasta,resultado,postulantes
2026,CIENCIA POLITICA Y GOBIERNO,270,280,ingresante,5
2026,CIENCIA POLITICA Y GOBIERNO,280,290,ingresante,3
2026,COMUNICACION SOCIAL,70,80,ingresante,1
2026,COMUNICACION SOCIAL,80,90,ingresante,1
2026,COMUNICACION SOCIAL,90,100,ingresante,1
2026,COMUNICACION SOCIAL,100,110,ingresante,5
2026,COMUNICACION SOCIAL,110,120,ingresante,2
2026,COMUNICACION SOCIAL,120,130,ingresante,4
2026,COMUNICACION SOCIAL,130,140,ingresante,11
2026,COMUNICACION SOCIAL,140,150,ingresante,6
2026,COMUNICACION SOCIAL,150,160,ingresante,4
2026,COMUNICACION SOCIAL,160,170,ingresante,2
2026,COMUNICACION SOCIAL,170,180,ingresante,1
2026,COMUNICACION SOCIAL,190,200,ingresante,1
2026,COMUNICACION SOCIAL,200,210,no_ingresante,1
2026,COMUNICACION SOCIAL,210,220,no_ingresante,2
2026,COMUNICACION SOCIAL,230,240,ingresante,1
2026,COMUNICACION SOCIAL,230,240,no_ingresante,1
2026,COMUNICACION SOCIAL,260,270,ingresante,4
2026,COMUNICACION SOCIAL,270,280,ingresante,1
2026,CONTABILIDAD,60,70,ingresante,1
2026,CONTABILIDAD,80,90,ingresante,1
2026,CONTABILIDAD,90,100,ingresante,2
2026,CONTABILIDAD,100,110,ingresante,8
2026,CONTABILIDAD,110,120,ingresante,9
2026,CONTABILIDAD,120,130,ingresante,4
2026,CONTABILIDAD,130,140,ingresante,8
2026,CONTABILIDAD,140,150,ingresante,9
2026,CONTABILIDAD,150,160,ingresante,3
2026,CONTABILIDAD,160,170,ingresante,3
2026,CONTABILIDAD,170,180,ingresante,4
2026,CONTABILIDAD,180,190,ingresante,1
2026,CONTABILIDAD,190,200,ingresante,2
2026,CONTABILIDAD,200,210,ingresante,4
2026,CONTABILIDAD,210,220,ingresante,3
2026,CONTABILIDAD,220,230,ingresante,5
2026,CONTABILIDAD,230,240,ingresante,3
2026,CONTABILIDAD,250,260,ingresante,3
2026,CONTABILIDAD,260,270,ingresante,7
2026,CONTABILIDAD,270,280,ingresante,11
2026,CONTABILIDAD,280,290,ingresante,6
2026,DERECHO,70,80,ingresante,2
2026,DERECHO,90,100,ingresante,10
2026,DERECHO,100,110,ingresante,15
2026,DERECHO,110,120,ingresante,22
2026,DERECHO,120,130,ingresante,36
2026,DERECHO,130,140,ingresante,50
2026,DERECHO,140,150,ingresante,44
2026,DERECHO,150,160,ingresante,35
2026,DERECHO,160,170,ingresante,23
2026,DERECHO,170,180,ingresante,11
2026,DERECHO,180,190,ingresante,8
2026,DERECHO,190,200,ingresante,2
2026,DERECHO,190,200,no_ingresante,1
2026,DERECHO,200,210,ingresante,3
2026,DERECHO,200,210,no_ingresante,2
2026,DERECHO,210,220,ingresante,3
2026,DERECHO,220,230,ingresante,4
2026,DERECHO,220,230,no_ingresante,4
2026,DERECHO,230,240,ingresante,6
2026,DERECHO,230,240,no_ingresante,3
2026,DERECHO,240,250,ingresante,12
2026,DERECHO,250,260,ingresante,13
2026,DERECHO,260,270,ingresante,9
2026,DERECHO,270,280,ingresante,3
2026,DERECHO,280,290,ingresante,2
2026,DISENO GRAFICO PUBLICITARIO,80,90,ingresante,1
2026,DISENO GRAFICO PUBLICITARIO,150,160,ingresante,1
2026,DISENO GRAFICO PUBLICITARIO,210,220,ingresante,1
2026,DISENO GRAFICO PUBLICITARIO,220,230,ingresante,1
2026,DISENO GRAFICO PUBLICITARIO,230,240,ingresante,2
2026,DISENO GRAFICO PUBLICITARIO,240,250,ingresante,1
2026,DISENO GRAFICO PUBLICITARIO,250,260,ingresante,1
2026,DISENO GRAFICO PUBLICITARIO,260,270,ingresante,6
2026,DISENO GRAFICO PUBLICITARIO,270,280,ingresante,3
2026,DISENO GRAFICO PUBLICITARIO,280,290,ingresante,1
2026,ECONOMIA Y FINANZAS,100,110,ingresante,1
2026,ECONOMIA Y FINANZAS,130,140,ingresante,4
2026,ECONOMIA Y FINANZAS,170,180,ingresante,1
2026,ECONOMIA Y FINANZAS,190,200,ingresante,1
2026,ECONOMIA Y FINANZAS,210,220,ingresante,1
2026,ECONOMIA Y FINANZAS,230,240,ingresante,1
2026,ECONOMIA Y FINANZAS,240,250,ingresante,1
2026,ECONOMIA Y FINANZAS,250,260,ingresante,2
2026,ECONOMIA Y FINANZAS,260,270,ingresante,12
2026,ECONOMIA Y FINANZAS,270,280,ingresante,8
2026,ECONOMIA Y FINANZAS,280,290,ingresante,2
2026,EDUCACION INICIAL,70,80,ingresante,4
2026,EDUCACION INICIAL,80,90,ingresante,2
2026,EDUCACION INICIAL,90,100,ingresante,1
2026,EDUCACION INICIAL,100,110,ingresante,4
2026,EDUCACION INICIAL,110,120,ingresante,11
2026,EDUCACION INICIAL,120,130,ingresante,14
2026,EDUCACION INICIAL,130,140,ingresante,3
2026,EDUCACION INICIAL,140,150,ingresante,3
2026,EDUCACION INICIAL,150,160,ingresante,1
2026,EDUCACION INICIAL,160,170,ingresante,1
2026,EDUCACION INICIAL,170,180,ingresante,1
2026,EDUCACION INICIAL,180,190,ingresante,1
2026,EDUCACION INICIAL,190,200,ingresante,1
2026,EDUCACION INICIAL,220,230,ingresante,1
2026,EDUCACION INICIAL,230,240,ingresante,3
2026,EDUCACION INICIAL,240,250,ingresante,2
2026,EDUCACION INICIAL,250,260,ingresante,4
2026,EDUCACION INICIAL,270,280,ingresante,5
2026,EDUCACION INICIAL,280,290,ingresante,1
2026,EDUCACION PRIMARIA,70,80,ingresante,1
2026,EDUCACION PRIMARIA,130,140,ingresante,1
2026,EDUCACION PRIMARIA,140,150,ingresante,2
2026,EDUCACION PRIMARIA,200,210,ingresante,1
2026,EDUCACION PRIMARIA,210,220,ingresante,1
2026,EDUCACION PRIMARIA,230,240,ingresante,1
2026,EDUCACION PRIMARIA,250,260,ingresante,1
2026,EDUCACION PRIMARIA,260,270,ingresante,3
2026,EDUCACION PRIMARIA,270,280,ingresante,4
2026,EDUCACION SECUNDARIA,50,60,ingresante,1
2026,EDUCACION SECUNDARIA,100,110,ingresante,4
2026,EDUCACION SECUNDARIA,110,120,ingresante,1
2026,EDUCACION SECUNDARIA,140,150,ingresante,1
2026,EDUCACION SECUNDARIA,150,160,ingresante,1
2026,EDUCACION SECUNDARIA,160,170,ingresante,3
2026,EDUCACION SECUNDARIA,170,180,ingresante,1
2026,EDUCACION SECUNDARIA,180,190,ingresante,1
2026,EDUCACION SECUNDARIA,210,220,ingresante,2
2026,EDUCACION SECUNDARIA,220,230,ingresante,4
2026,EDUCACION SECUNDARIA,230,240,ingresante,2
2026,EDUCACION SECUNDARIA,240,250,ingresante,2
2026,EDUCACION SECUNDARIA,250,260,ingresante,1
2026,EDUCACION SECUNDARIA,260,270,ingresante,2
2026,EDUCACION SECUNDARIA,270,280,ingresante,3
2026,EDUCACION SECUNDARIA,280,290,ingresante,1
2026,ENFERMERIA,70,80,ingresante,1
2026,ENFERMERIA,80,90,ingresante,1
2026,ENFERMERIA,90,100,ingresante,1
2026,ENFERMERIA,100,110,ingresante,6
2026,ENFERMERIA,110,120,ingresante,23
2026,ENFERMERIA,120,130,ingresante,27
2026,ENFERMERIA,130,140,ingresante,33
2026,ENFERMERIA,140,150,ingresante,14
2026,ENFERMERIA,150,160,ingresante,12
2026,ENFERMERIA,160,170,ingresante,2
2026,ENFERMERIA,170,180,ingresante,1
2026,ENFERMERIA,190,200,ingresante,1
2026,ENFERMERIA,200,210,no_ingresante,1
2026,ENFERMERIA,210,220,no_ingresante,1
2026,ENFERMERIA,220,230,ingresante,2
2026,ENFERMERIA,220,230,no_ingresante,2
2026,ENFERMERIA,230,240,ingresante,5
2026,ENFERMERIA,230,240,no_ingresante,4
2026,ENFERMERIA,240,250,ingresante,2
2026,ENFERMERIA,250,260,ingresante,5
2026,ENFERMERIA,260,270,ingresante,9
2026,ENFERMERIA,270,280,ingresante,2
2026,ENFERMERIA,280,290,ingresante,3
2026,FARMACIA Y BIOQUIMICA,80,90,ingresante,3
2026,FARMACIA Y BIOQUIMICA,90,100,ingresante,8
2026,FARMACIA Y BIOQUIMICA,100,110,ingresante,15
2026,FARMACIA Y BIOQUIMICA,110,120,ingresante,29
2026,FARMACIA Y BIOQUIMICA,120,130,ingresante,21
2026,FARMACIA Y BIOQUIMICA,130,140,ingresante,12
2026,FARMACIA Y BIOQUIMICA,140,150,ingresante,12
2026,FARMACIA Y BIOQUIMICA,150,160,ingresante,4
2026,FARMACIA Y BIOQUIMICA,160,170,ingresante,1
2026,FARMACIA Y BIOQUIMICA,170,180,ingresante,1
2026,FARMACIA Y BIOQUIMICA,190,200,ingresante,3
2026,FARMACIA Y BIOQUIMICA,210,220,ingresante,4
2026,FARMACIA Y BIOQUIMICA,220,230,ingresante,4
2026,FARMACIA Y BIOQUIMICA,230,240,ingresante,1
2026,FARMACIA Y BIOQUIMICA,240,250,ingresante,2
2026,FARMACIA Y BIOQUIMICA,250,260,ingresante,2
2026,FARMACIA Y BIOQUIMICA,260,270,ingresante,1
2026,FARMACIA Y BIOQUIMICA,280,290,ingresante,1
2026,FARMACIA Y BIOQUIMICA,290,300,ingresante,1
2026,INGENIERIA AGRONOMICA Y AGRICOLA,60,70,ingresante,2
2026,INGENIERIA AGRONOMICA Y AGRICOLA,70,80,ingresante,9
2026,INGENIERIA AGRONOMICA Y AGRICOLA,80,90,ingresante,7
2026,INGENIERIA AGRONOMICA Y AGRICOLA,90,100,ingresante,11
2026,INGENIERIA AGRONOMICA Y AGRICOLA,100,110,ingresante,7
2026,INGENIERIA AGRONOMICA Y AGRICOLA,110,120,ingresante,11
2026,INGENIERIA AGRONOMICA Y AGRICOLA,120,130,ingresante,5
2026,INGENIERIA AGRONOMICA Y AGRICOLA,130,140,ingresante,7
2026,INGENIERIA AGRONOMICA Y AGRICOLA,140,150,ingresante,4
2026,INGENIERIA AGRONOMICA Y AGRICOLA,150,160,ingresante,5
2026,INGENIERIA AGRONOMICA Y AGRICOLA,160,170,ingresante,5
2026,INGENIERIA AGRONOMICA Y AGRICOLA,170,180,ingresante,2
2026,INGENIERIA AGRONOMICA Y AGRICOLA,180,190,ingresante,4
2026,INGENIERIA AGRONOMICA Y AGRICOLA,190,200,ingresante,2
2026,INGENIERIA AGRONOMICA Y AGRICOLA,200,210,ingresante,4
2026,INGENIERIA AGRONOMICA Y AGRICOLA,210,220,ingresante,7
2026,INGENIERIA AGRONOMICA Y AGRICOLA,220,230,ingresante,7
2026,INGENIERIA AGRONOMICA Y AGRICOLA,230,240,ingresante,2
2026,INGENIERIA AGRONOMICA Y AGRICOLA,240,250,ingresante,7
2026,INGENIERIA AGRONOMICA Y AGRICOLA,250,260,ingresante,6
2026,INGENIERIA AGRONOMICA Y AGRICOLA,260,270,ingresante,9
2026,INGENIERIA AGRONOMICA Y AGRICOLA,270,280,ingresante,2
2026,INGENIERIA AMBIENTAL,80,90,ingresante,1
2026,INGENIERIA AMBIENTAL,90,100,ingresante,10
2026,INGENIERIA AMBIENTAL,100,110,ingresante,12
2026,INGENIERIA AMBIENTAL,110,120,ingresante,15
2026,INGENIERIA AMBIENTAL,120,130,ingresante,10
2026,INGENIERIA AMBIENTAL,130,140,ingresante,9
2026,INGENIERIA AMBIENTAL,140,150,ingresante,3
2026,INGENIERIA AMBIENTAL,150,160,ingresante,4
2026,INGENIERIA AMBIENTAL,160,170,ingresante,1
2026,INGENIERIA AMBIENTAL,170,180,ingresante,1
2026,INGENIERIA AMBIENTAL,240,250,ingresante,4
2026,INGENIERIA AMBIENTAL,250,260,ingresante,2
2026,INGENIERIA AMBIENTAL,260,270,ingresante,1
2026,INGENIERIA AMBIENTAL,270,280,ingresante,1
2026,INGENIERIA BIOMEDICA,70,80,ingresante,1
2026,INGENIERIA BIOMEDICA,80,90,ingresante,1
2026,INGENIERIA BIOMEDICA,90,100,ingresante,1
2026,INGENIERIA BIOMEDICA,100,110,ingresante,8
2026,INGENIERIA BIOMEDICA,110,120,ingresante,9
2026,INGENIERIA BIOMEDICA,120,130,ingresante,7
2026,INGENIERIA BIOMEDICA,130,140,ingresante,9
2026,INGENIERIA BIOMEDICA,140,150,ingresante,9
2026,INGENIERIA BIOMEDICA,150,160,ingresante,15
2026,INGENIERIA BIOMEDICA,160,170,ingresante,4
2026,INGENIERIA BIOMEDICA,170,180,ingresante,5
2026,INGENIERIA BIOMEDICA,180,190,ingresante,5
2026,INGENIERIA BIOMEDICA,230,240,ingresante,2
2026,INGENIERIA BIOMEDICA,240,250,ingresante,1
2026,INGENIERIA BIOMEDICA,260,270,ingresante,1
2026,INGENIERIA BIOMEDICA,270,280,ingresante,1
2026,INGENIERIA BIOTECNOLOGICA,100,110,ingresante,6
2026,INGENIERIA BIOTECNOLOGICA,110,120,ingresante,6
2026,INGENIERIA BIOTECNOLOGICA,120,130,ingresante,11
2026,INGENIERIA BIOTECNOLOGICA,130,140,ingresante,12
2026,INGENIERIA BIOTECNOLOGICA,140,150,ingresante,11
2026,INGENIERIA BIOTECNOLOGICA,150,160,ingresante,13
2026,INGENIERIA BIOTECNOLOGICA,160,170,ingresante,7
2026,INGENIERIA BIOTECNOLOGICA,170,180,ingresante,6
2026,INGENIERIA BIOTECNOLOGICA,180,190,ingresante,2
2026,INGENIERIA BIOTECNOLOGICA,200,210,ingresante,1
2026,INGENIERIA BIOTECNOLOGICA,210,220,no_ingresante,1
2026,INGENIERIA BIOTECNOLOGICA,220,230,ingresante,1
2026,INGENIERIA BIOTECNOLOGICA,230,240,ingresante,1
2026,INGENIERIA BIOTECNOLOGICA,230,240,no_ingresante,1
2026,INGENIERIA BIOTECNOLOGICA,240,250,ingresante,3
2026,INGENIERIA BIOTECNOLOGICA,250,260,ingresante,3
2026,INGENIERIA BIOTECNOLOGICA,260,270,ingresante,8
2026,INGENIERIA BIOTECNOLOGICA,270,280,ingresante,3
2026,INGENIERIA BIOTECNOLOGICA,280,290,ingresante,2
2026,INGENIERIA CIVIL,70,80,ingresante,2
2026,INGENIERIA CIVIL,70,80,no_ingresante,1
2026,INGENIERIA CIVIL,80,90,ingresante,3
2026,INGENIERIA CIVIL,90,100,ingresante,7
2026,INGENIERIA CIVIL,100,110,ingresante,24
2026,INGENIERIA CIVIL,110,120,ingresante,34
2026,INGENIERIA CIVIL,120,130,ingresante,25
2026,INGENIERIA CIVIL,130,140,ingresante,25
2026,INGENIERIA CIVIL,140,150,ingresante,14
2026,INGENIERIA CIVIL,150,160,ingresante,8
2026,INGENIERIA CIVIL,160,170,ingresante,3
2026,INGENIERIA CIVIL,170,180,ingresante,3
2026,INGENIERIA CIVIL,180,190,ingresante,2
2026,INGENIERIA CIVIL,190,200,ingresante,3
2026,INGENIERIA CIVIL,200,210,ingresante,2
2026,INGENIERIA CIVIL,210,220,ingresante,2
2026,INGENIERIA CIVIL,210,220,no_ingresante,1
2026,INGENIERIA CIVIL,220,230,ingresante,2
2026,INGENIERIA CIVIL,220,230,no_ingresante,1
2026,INGENIERIA CIVIL,230,240,ingresante,3
2026,INGENIERIA CIVIL,230,240,no_ingresante,2
2026,INGENIERIA CIVIL,240,250,ingresante,4
2026,INGENIERIA CIVIL,240,250,no_ingresante,4
2026,INGENIERIA CIVIL,250,260,ingresante,7
2026,INGENIERIA CIVIL,250,260,no_ingresante,1
2026,INGENIERIA CIVIL,260,270,ingresante,8
2026,INGENIERIA CIVIL,270,280,ingresante,2
2026,INGENIERIA CIVIL,280,290,ingresante,1
2026,INGENIERIA COMERCIAL,70,80,ingresante,2
2026,INGENIERIA COMERCIAL,90,100,ingresante,3
2026,INGENIERIA COMERCIAL,100,110,ingresante,7
2026,INGENIERIA COMERCIAL,110,120,ingresante,21
2026,INGENIERIA COMERCIAL,120,130,ingresante,39
2026,INGENIERIA COMERCIAL,130,140,ingresante,19
2026,INGENIERIA COMERCIAL,140,150,ingresante,17
2026,INGENIERIA COMERCIAL,150,160,ingresante,14
2026,INGENIERIA COMERCIAL,160,170,ingresante,3
2026,INGENIERIA COMERCIAL,170,180,ingresante,9
2026,INGENIERIA COMERCIAL,180,190,ingresante,1
2026,INGENIERIA COMERCIAL,210,220,ingresante,1
2026,INGENIERIA COMERCIAL,220,230,ingresante,2
2026,INGENIERIA COMERCIAL,220,230,no_ingresante,1
2026,INGENIERIA COMERCIAL,230,240,ingresante,3
2026,INGENIERIA COMERCIAL,230,240,no_ingresante,2
2026,INGENIERIA COMERCIAL,240,250,ingresante,3
2026,INGENIERIA COMERCIAL,250,260,ingresante,3
2026,INGENIERIA COMERCIAL,260,270,ingresante,6
2026,INGENIERIA COMERCIAL,270,280,ingresante,1
2026,INGENIERIA COMERCIAL,280,290,ingresante,3
2026,INGENIERIA DE INDUSTRIA ALIMENTARIA,90,100,ingresante,1
2026,INGENIERIA DE INDUSTRIA ALIMENTARIA,100,110,ingresante,1
2026,INGENIERIA DE INDUSTRIA ALIMENTARIA,110,120,ingresante,2
2026,INGENIERIA DE INDUSTRIA ALIMENTARIA,130,140,ingresante,1
2026,INGENIERIA DE INDUSTRIA ALIMENTARIA,150,160,ingresante,3
2026,INGENIERIA DE INDUSTRIA ALIMENTARIA,160,170,ingresante,2
2026,INGENIERIA DE INDUSTRIA ALIMENTARIA,170,180,ingresante,1
2026,INGENIERIA DE INDUSTRIA ALIMENTARIA,200,210,ingresante,1
2026,INGENIERIA DE INDUSTRIA ALIMENTARIA,210,220,ingresante,1
2026,INGENIERIA DE INDUSTRIA ALIMENTARIA,220,230,ingresante,1
2026,INGENIERIA DE INDUSTRIA ALIMENTARIA,250,260,ingresante,1
2026,INGENIERIA DE INDUSTRIA ALIMENTARIA,260,270,ingresante,5
2026,INGENIERIA DE INDUSTRIA ALIMENTARIA,270,280,ingresante,1
2026,INGENIERIA DE MINAS,80,90,ingresante,1
2026,INGENIERIA DE MINAS,90,100,ingresante,1
2026,INGENIERIA DE MINAS,100,110,ingresante,5
2026,INGENIERIA DE MINAS,110,120,ingresante,32
2026,INGENIERIA DE MINAS,120,130,ingresante,27
2026,INGENIERIA DE MINAS,130,140,ingresante,20
2026,INGENIERIA DE MINAS,140,150,ingresante,8
2026,INGENIERIA DE MINAS,150,160,ingresante,6
2026,INGENIERIA DE MINAS,160,170,ingresante,11
2026,INGENIERIA DE MINAS,170,180,ingresante,1
2026,INGENIERIA DE MINAS,180,190,ingresante,1
2026,INGENIERIA DE MINAS,190,200,no_ingresante,2
2026,INGENIERIA DE MINAS,200,210,no_ingresante,3
2026,INGENIERIA DE MINAS,210,220,no_ingresante,2
2026,INGENIERIA DE MINAS,220,230,ingresante,1
2026,INGENIERIA DE MINAS,220,230,no_ingresante,1
2026,INGENIERIA DE MINAS,230,240,ingresante,3
2026,INGENIERIA DE MINAS,230,240,no_ingresante,1
2026,INGENIERIA DE MINAS,240,250,ingresante,5
2026,INGENIERIA DE MINAS,250,260,ingresante,7
2026,INGENIERIA DE MINAS,260,270,ingresante,6
2026,INGENIERIA DE MINAS,270,280,ingresante,1
2026,INGENIERIA DE MINAS,280,290,ingresante,1
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,70,80,ingresante,1
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,80,90,ingresante,1
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,90,100,ingresante,2
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,100,110,ingresante,3
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,110,120,ingresante,1
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,120,130,ingresante,1
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,130,140,ingresante,2
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,140,150,ingresante,2
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,150,160,ingresante,2
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,160,170,ingresante,2
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,180,190,ingresante,1
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,190,200,ingresante,4
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,200,210,ingresante,4
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,210,220,ingresante,4
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,220,230,ingresante,5
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,230,240,ingresante,5
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,240,250,ingresante,7
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,250,260,ingresante,6
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,260,270,ingresante,10
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,270,280,ingresante,43
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,280,290,ingresante,13
2026,INGENIERIA DE SEGURIDAD INDUSTRIAL Y MINERA,290,300,ingresante,1
2026,INGENIERIA DE SISTEMAS,70,80,ingresante,2
2026,INGENIERIA DE SISTEMAS,80,90,ingresante,3
2026,INGENIERIA DE SISTEMAS,90,100,ingresante,10
2026,INGENIERIA DE SISTEMAS,100,110,ingresante,17
2026,INGENIERIA DE SISTEMAS,110,120,ingresante,42
2026,INGENIERIA DE SISTEMAS,120,130,ingresante,31
2026,INGENIERIA DE SISTEMAS,130,140,ingresante,23
2026,INGENIERIA DE SISTEMAS,140,150,ingresante,14
2026,INGENIERIA DE SISTEMAS,150,160,ingresante,6
2026,INGENIERIA DE SISTEMAS,160,170,ingresante,2
2026,INGENIERIA DE SISTEMAS,170,180,ingresante,2
2026,INGENIERIA DE SISTEMAS,180,190,ingresante,1
2026,INGENIERIA DE SISTEMAS,190,200,ingresante,1
2026,INGENIERIA DE SISTEMAS,200,210,ingresante,1
2026,INGENIERIA DE SISTEMAS,200,210,no_ingresante,1
2026,INGENIERIA DE SISTEMAS,210,220,ingresante,1
2026,INGENIERIA DE SISTEMAS,210,220,no_ingresante,2
2026,INGENIERIA DE SISTEMAS,220,230,ingresante,2
2026,INGENIERIA DE SISTEMAS,220,230,no_ingresante,5
2026,INGENIERIA DE SISTEMAS,230,240,ingresante,5
2026,INGENIERIA DE SISTEMAS,230,240,no_ingresante,3
2026,INGENIERIA DE SISTEMAS,240,250,ingresante,8
2026,INGENIERIA DE SISTEMAS,250,260,ingresante,3
2026,INGENIERIA DE SISTEMAS,260,270,ingresante,5
2026,INGENIERIA DE SISTEMAS,280,290,ingresante,1
2026,INGENIERIA EN INTELIGENCIA ARTIFICIAL,80,90,ingresante,1
2026,INGENIERIA EN INTELIGENCIA ARTIFICIAL,90,100,ingresante,4
2026,INGENIERIA EN INTELIGENCIA ARTIFICIAL,100,110,ingresante,7
2026,INGENIERIA EN INTELIGENCIA ARTIFICIAL,110,120,ingresante,9
2026,INGENIERIA EN INTELIGENCIA ARTIFICIAL,120,130,ingresante,7
2026,INGENIERIA EN INTELIGENCIA ARTIFICIAL,130,140,ingresante,7
2026,INGENIERIA EN INTELIGENCIA ARTIFICIAL,140,150,ingresante,3
2026,INGENIERIA EN INTELIGENCIA ARTIFICIAL,150,160,ingresante,3
2026,INGENIERIA EN INTELIGENCIA ARTIFICIAL,160,170,ingresante,1
2026,INGENIERIA EN INTELIGENCIA ARTIFICIAL,170,180,ingresante,3
2026,INGENIERIA EN INTELIGENCIA ARTIFICIAL,220,230,ingresante,2
2026,INGENIERIA EN INTELIGENCIA ARTIFICIAL,260,270,ingresante,1
2026,INGENIERIA INDUSTRIAL,80,90,ingresante,5
2026,INGENIERIA INDUSTRIAL,90,100,ingresante,5
2026,INGENIERIA INDUSTRIAL,100,110,ingresante,18
2026,INGENIERIA INDUSTRIAL,110,120,ingresante,48
2026,INGENIERIA INDUSTRIAL,120,130,ingresante,57
2026,INGENIERIA INDUSTRIAL,130,140,ingresante,31
2026,INGENIERIA INDUSTRIAL,140,150,ingresante,24
2026,INGENIERIA INDUSTRIAL,150,160,ingresante,15
2026,INGENIERIA INDUSTRIAL,160,170,ingresante,6
2026,INGENIERIA INDUSTRIAL,170,180,ingresante,3
2026,INGENIERIA INDUSTRIAL,200,210,ingresante,1
2026,INGENIERIA INDUSTRIAL,200,210,no_ingresante,1
2026,INGENIERIA INDUSTRIAL,210,220,ingresante,1
2026,INGENIERIA INDUSTRIAL,220,230,ingresante,2
2026,INGENIERIA INDUSTRIAL,220,230,no_ingresante,3
2026,INGENIERIA INDUSTRIAL,230,240,ingresante,8
2026,INGENIERIA INDUSTRIAL,230,240,no_ingresante,2
2026,INGENIERIA INDUSTRIAL,240,250,ingresante,12
2026,INGENIERIA INDUSTRIAL,250,260,ingresante,14
2026,INGENIERIA INDUSTRIAL,260,270,ingresante,13
2026,INGENIERIA INDUSTRIAL,270,280,ingresante,3
2026,INGENIERIA INDUSTRIAL,280,290,ingresante,1
2026,INGENIERIA MECANICA,80,90,ingresante,1
2026,INGENIERIA MECANICA,90,100,ingresante,1
2026,INGENIERIA MECANICA,100,110,ingresante,4
2026,INGENIERIA MECANICA,110,120,ingresante,12
2026,INGENIERIA MECANICA,120,130,ingresante,19
2026,INGENIERIA MECANICA,130,140,ingresante,12
2026,INGENIERIA MECANICA,140,150,ingresante,9
2026,INGENIERIA MECANICA,150,160,ingresante,7
2026,INGENIERIA MECANICA,160,170,ingresante,1
2026,INGENIERIA MECANICA,170,180,ingresante,4
2026,INGENIERIA MECANICA,220,230,ingresante,3
2026,INGENIERIA MECANICA,230,240,ingresante,3
2026,INGENIERIA MECANICA,240,250,ingresante,5
2026,INGENIERIA MECANICA,250,260,ingresante,1
2026,INGENIERIA MECANICA,260,270,ingresante,1
2026,INGENIERIA MECANICA,270,280,ingresante,2
2026,INGENIERIA MECANICA ELECTRICA,70,80,ingresante,1
2026,INGENIERIA MECANICA ELECTRICA,90,100,ingresante,2
2026,INGENIERIA MECANICA ELECTRICA,100,110,ingresante,7
2026,INGENIERIA MECANICA ELECTRICA,110,120,ingresante,8
2026,INGENIERIA MECANICA ELECTRICA,120,130,ingresante,9
2026,INGENIERIA MECANICA ELECTRICA,130,140,ingresante,3
2026,INGENIERIA MECANICA ELECTRICA,140,150,ingresante,5
2026,INGENIERIA MECANICA ELECTRICA,160,170,ingresante,3
2026,INGENIERIA MECANICA ELECTRICA,230,240,ingresante,2
2026,INGENIERIA MECANICA ELECTRICA,230,240,no_ingresante,1
2026,INGENIERIA MECANICA ELECTRICA,250,260,ingresante,2
2026,INGENIERIA MECANICA ELECTRICA,260,270,ingresante,1
2026,INGENIERIA MECANICA ELECTRICA,270,280,ingresante,2
2026,INGENIERIA MECATRONICA,90,100,ingresante,1
2026,INGENIERIA MECATRONICA,90,100,no_ingresante,1
2026,INGENIERIA MECATRONICA,100,110,ingresante,4
2026,INGENIERIA MECATRONICA,110,120,ingresante,8
2026,INGENIERIA MECATRONICA,120,130,ingresante,10
2026,INGENIERIA MECATRONICA,130,140,ingresante,17
2026,INGENIERIA MECATRONICA,140,150,ingresante,13
2026,INGENIERIA MECATRONICA,150,160,ingresante,5
2026,INGENIERIA MECATRONICA,160,170,ingresante,5
2026,INGENIERIA MECATRONICA,170,180,ingresante,3
2026,INGENIERIA MECATRONICA,180,190,ingresante,2
2026,INGENIERIA MECATRONICA,190,200,ingresante,1
2026,INGENIERIA MECATRONICA,210,220,no_ingresante,1
2026,INGENIERIA MECATRONICA,220,230,ingresante,1
2026,INGENIERIA MECATRONICA,230,240,no_ingresante,1
2026,INGENIERIA MECATRONICA,240,250,ingresante,7
